327,574,1486,150,927,586,219,480,255,1007,190,150,34,26,82,102,145,36
328,577,1500,0,929,582,215,472,254,1010,202,149,34,26,82,98,150,35
328,579,1508,0,930,577,215,469,252,1012,202,149,35,26,82,104,152,37
328,580,1514,153,930,588,220,483,257,1012,193,153,35,26,82,99,154,36
328,581,1518,156,931,595,220,483,259,1013,193,153,35,26,82,100,155,36
326,577,1519,0,926,623,231,506,273,1002,203,161,37,28,82,104,155,38
326,556,1470,0,889,565,217,476,255,1012,193,151,35,26,82,98,154,36
328,562,1480,0,901,576,220,483,258,1016,194,153,35,27,82,100,154,36
329,563,1482,0,901,565,216,474,254,1016,194,150,35,26,82,98,154,36
329,564,1479,0,896,568,219,480,256,1017,193,152,35,26,82,100,154,36
329,563,1479,0,895,571,220,482,257,1016,193,152,35,26,82,99,154,36
329,564,1480,0,894,558,215,471,251,1017,204,149,35,26,82,96,154,35
329,564,1480,156,895,562,219,480,253,1017,192,152,35,26,82,99,154,36
329,564,1481,0,894,567,219,479,256,1018,193,152,35,26,82,98,155,36
329,564,1481,157,894,566,221,484,255,1018,194,153,35,26,82,99,155,36
330,564,1481,167,893,600,231,506,271,1018,204,160,37,28,82,104,155,38
330,564,1481,0,892,550,213,466,248,1018,204,148,35,26,82,103,155,37
330,564,1481,0,893,550,213,466,248,1019,204,148,35,26,82,103,155,37
330,563,1481,156,892,561,219,479,253,1018,193,152,35,26,82,98,156,36
330,563,1481,0,892,549,212,464,248,1018,204,147,34,26,82,96,155,35
330,563,1481,152,892,547,211,463,247,1019,204,147,34,26,82,97,155,35
330,563,1481,156,891,559,218,478,252,1019,194,151,35,26,82,98,155,36
332,558,1469,0,888,562,218,479,255,1022,193,151,35,26,82,99,154,36
332,558,1469,0,888,563,219,479,255,1022,194,151,35,26,82,99,155,36
332,558,1468,0,887,597,232,508,271,1022,204,160,37,28,82,103,154,38
332,558,1469,156,886,559,217,475,253,1022,194,150,35,26,82,98,155,36
332,558,1468,0,886,562,218,479,255,1022,194,151,35,26,81,99,155,36
332,558,1468,0,886,546,212,464,248,1023,204,146,34,26,82,96,154,35
332,558,1468,0,885,546,213,466,248,1023,204,147,35,26,82,102,155,37
333,558,1468,157,885,563,219,481,256,1024,194,151,35,27,82,99,155,36
333,558,1468,0,885,552,215,471,250,1024,204,149,35,27,82,102,154,37
333,558,1468,0,885,555,216,473,252,1024,193,149,35,26,82,97,155,36
333,558,1468,0,885,563,219,480,256,1025,194,151,35,26,82,99,155,36
333,558,1468,0,885,596,232,508,271,1024,204,160,37,28,82,103,155,38
333,558,1468,166,884,596,232,508,271,1025,204,160,37,28,82,103,155,38
333,559,1468,0,885,548,214,468,249,1025,204,148,35,26,82,102,155,37
333,558,1468,0,884,554,216,473,252,1025,194,149,35,26,82,97,155,35
333,558,1468,153,884,544,213,465,247,1025,204,147,35,26,82,102,155,37
333,559,1468,0,883,551,215,471,250,1025,204,149,35,26,81,102,155,37
333,558,1468,157,882,560,219,479,255,1026,193,150,35,26,82,99,155,36
334,559,1468,0,883,560,218,478,254,1027,193,150,35,26,82,99,155,36
334,559,1468,0,883,543,212,463,247,1026,204,145,34,26,82,96,155,35
334,559,1468,0,882,543,213,465,247,1026,204,147,35,26,81,102,155,37
334,559,1468,0,882,554,216,473,252,1027,193,149,35,26,82,97,155,36
334,559,1468,0,882,543,212,464,247,1028,204,145,34,26,81,95,155,35
334,559,1468,0,882,561,219,479,255,1028,193,150,35,27,82,98,155,36
334,556,1468,0,882,553,216,473,252,1028,193,148,35,26,81,97,155,36
334,559,1468,0,881,559,218,478,254,1029,193,150,35,26,81,98,155,36
335,559,1468,152,881,543,213,466,247,1029,204,146,35,26,81,102,155,37
335,559,1467,156,880,554,219,479,252,1029,192,150,35,26,81,97,156,36
335,559,1467,157,881,559,219,479,255,1030,192,150,35,26,81,99,155,36
335,560,1467,0,880,559,219,478,252,1031,194,150,35,26,82,98,155,36
335,560,1467,0,880,549,215,469,250,1031,204,147,35,26,81,95,155,35
335,560,1467,0,881,559,219,479,255,1032,193,150,35,26,82,98,155,36
335,560,1466,0,880,555,220,480,253,1032,193,150,35,26,81,98,155,36
335,560,1466,155,880,553,219,479,252,1032,193,150,35,26,81,98,155,36
336,560,1466,0,880,555,220,480,253,1033,193,150,35,26,82,98,154,36
336,560,1466,0,879,559,219,479,254,1033,193,149,35,26,82,97,155,36
336,560,1466,157,879,559,219,479,255,1034,192,149,35,26,81,98,155,36
336,560,1466,0,879,554,217,475,253,1033,193,148,35,26,81,98,155,36
336,560,1465,0,878,541,212,463,246,1033,204,144,34,26,81,95,155,35
336,559,1464,156,878,553,219,479,252,1032,193,150,35,26,81,97,155,36
337,560,1466,0,879,592,232,507,270,1035,203,158,37,28,81,102,156,38
337,560,1465,0,879,546,215,469,249,1035,204,147,35,26,81,101,155,37
337,560,1464,0,879,551,216,472,251,1036,192,147,35,26,81,96,155,35
338,560,1464,0,877,540,212,463,246,1036,204,144,34,26,81,95,155,35
338,560,1463,0,877,540,213,465,247,1036,203,145,35,26,81,101,155,37
338,560,1463,0,877,557,219,478,254,1037,192,149,35,26,81,97,155,36
338,560,1463,0,877,547,216,471,250,1037,203,147,35,26,81,102,155,37
338,560,1462,0,877,553,217,474,252,1037,192,148,35,26,81,97,155,36
338,560,1462,157,876,559,220,480,255,1037,193,149,35,27,81,98,155,36
338,560,1462,0,876,539,212,463,246,1038,203,144,34,26,81,95,155,35
338,559,1461,0,876,546,215,469,249,1037,203,145,35,26,81,95,155,35
338,560,1461,0,875,540,212,464,247,1038,203,144,34,26,81,95,155,35
339,560,1461,153,876,541,214,466,247,1038,203,145,35,26,81,102,155,37
339,560,1461,0,876,550,216,473,252,1039,193,147,35,26,81,96,155,36
339,560,1461,0,875,559,220,480,255,1039,193,149,35,26,81,98,155,36
339,559,1460,0,875,540,213,465,246,1038,203,145,35,26,81,101,156,37
339,559,1461,157,874,558,220,479,255,1039,193,149,35,27,81,98,155,36
339,559,1460,157,874,557,219,479,254,1040,192,148,35,26,81,98,155,36
339,559,1460,0,874,546,216,470,249,1040,203,146,35,26,81,101,155,37
339,559,1460,0,874,549,216,472,251,1040,193,146,35,26,81,96,156,35
339,559,1460,0,874,539,212,463,246,1040,203,144,34,26,81,95,155,35
339,559,1460,0,874,558,220,480,255,1041,193,149,35,27,81,98,155,36
340,559,1460,0,874,587,231,505,268,1041,203,156,37,28,81,102,155,38
340,559,1460,158,873,560,221,482,256,1041,193,149,36,27,81,98,155,36
340,559,1460,156,873,555,219,478,254,1042,192,148,35,26,81,98,155,36
340,559,1460,0,873,546,216,470,249,1041,203,146,35,26,81,101,155,37
340,559,1459,0,872,547,215,470,250,1041,193,146,35,26,81,96,156,35
340,559,1459,152,873,539,212,463,246,1042,203,143,34,26,81,95,155,35
340,559,1460,0,873,550,219,479,251,1042,192,148,35,26,81,97,155,36
340,559,1459,0,872,538,212,463,246,1042,203,143,34,26,81,95,155,35
340,559,1459,0,873,557,220,480,254,1043,192,148,35,27,81,98,155,36
341,558,1459,0,873,545,215,469,249,1043,203,145,35,26,81,95,156,35
341,559,1459,0,872,553,218,476,253,1044,193,147,35,26,81,97,155,36
341,558,1459,0,872,538,212,463,246,1044,203,143,34,26,81,94,155,35
341,558,1459,165,872,587,231,505,268,1044,203,156,37,28,81,102,155,38
341,558,1459,0,872,537,212,463,246,1044,203,143,34,26,81,94,155,35
341,558,1459,0,872,554,219,478,254,1044,192,147,35,26,81,97,155,36
341,558,1459,0,872,549,217,473,251,1045,193,146,35,26,81,97,155,36

319,613,1621,148,989,677,225,488,273,950,202,159,37,28,82,106,147,37
320,618,1639,138,992,622,207,450,251,957,203,147,34,25,82,97,153,35
320,620,1647,0,993,643,214,465,256,957,192,152,35,26,82,99,155,36
320,620,1651,152,992,681,226,492,275,957,204,162,37,28,82,103,157,37
320,620,1651,140,990,622,208,451,251,957,204,149,35,26,82,102,157,36
