315,377,2068,296,1412,805,140,368,1466,521,319,52,154,79,478,1567,78,36
349,377,2082,296,1414,802,143,372,1085,522,315,53,126,75,478,1413,79,36
310,371,2090,293,1414,788,139,362,1185,525,348,52,139,82,507,1743,78,36
261,366,2097,291,1418,782,137,357,1186,527,368,51,147,84,528,1701,78,35
309,379,2098,299,1415,805,142,370,1327,528,326,53,145,79,499,1625,79,36
315,377,2098,297,1413,800,142,368,1392,527,319,52,144,78,496,1599,79,36
334,373,2100,293,1411,787,139,363,1382,526,325,52,126,70,491,1492,80,35
357,377,2090,291,1382,784,146,374,1105,530,248,54,91,59,480,1502,89,37
351,379,2095,293,1385,788,139,367,1321,526,434,52,162,102,623,2052,81,36
337,371,2097,290,1397,778,140,362,1064,528,299,52,115,72,509,1641,84,35
267,400,2097,323,1425,858,149,394,1291,535,378,56,162,93,532,1851,78,37
302,377,2094,300,1424,797,142,373,1098,532,356,53,140,84,526,1706,78,36
306,381,2101,304,1420,808,141,372,1402,530,357,53,158,87,540,1775,79,36
349,382,2098,304,1418,806,145,376,1526,533,349,54,168,87,538,1706,81,36
346,382,2098,304,1415,807,144,377,1322,533,330,54,147,85,531,1593,83,36
361,375,2098,296,1415,786,141,367,1428,529,332,53,142,79,524,1673,83,37
317,374,2097,298,1415,790,140,367,1264,528,328,52,140,75,520,1620,81,35
326,379,2101,302,1422,801,144,375,1437,533,319,53,150,80,518,1691,81,36
267,380,2102,307,1429,814,145,377,1296,533,355,54,157,88,527,1712,78,36
235,375,2102,304,1432,807,143,375,1191,531,360,53,154,88,511,1672,78,36
107,368,2129,319,1503,852,118,344,327,504,210,50,92,74,117,212,70,35
106,365,2130,317,1511,848,114,332,347,488,186,50,87,71,104,164,70,35
118,373,2134,326,1521,873,110,324,377,469,154,50,80,65,93,119,70,35
126,368,2136,321,1524,860,111,321,370,467,150,50,79,65,91,118,70,35
127,360,2142,315,1526,840,111,317,358,475,161,50,79,65,91,124,70,36
123,368,2135,321,1522,859,110,322,366,471,154,49,80,66,93,123,70,35
