Color,Material,Scan,Value1,Value2,Value3,Value4,Value5,Value6,Value7,Value8,Value9,Value10,Value11,Value12,Value13,Value14,Value15,Value16,Value17,Value18
c,spe,20,0.915833264274925,1.3943418511295187,1.149771902254762,1.1230272053462278,0.6805152975533088,0.6053002027990897,0.5109797816063671,1.3893811395106987,0.9563065775934764,1.06732620035839,0.4487400721705588,1.4485651369908097,1.3635333973602222,0.8598747323732314,0.7675909295273026,0.6674106568570911,0.8023406221692688,0.9245034951684572
c,spe,21,0.8726888052481235,1.4218484425179023,1.264265797845214,1.0159353898418042,0.7079532918665538,0.8092684116364605,0.5472075973225137,1.4063473179848291,1.17012941091432,1.1679505306074618,0.5429937424768442,1.4711690922401737,1.3422102506553049,0.6350381322927295,0.6842759846329949,0.7332043389779788,0.949356603739042,1.1206835142407587
c,spe,22,1.089858364598518,1.3739795501211112,1.3192260054834728,1.1169926847708718,0.8749989337642038,0.5751646918006875,0.4741114279501218,1.306236881230533,0.888725439312228,1.1554970756279694,0.4446712281404326,1.484949230809615,1.3666182383781378,0.8999561945998648,0.7768673510257056,0.6257141442871935,0.714400775824702,1.0739483487828885
c,spe,23,0.7425167981452983,1.6338601829953516,1.3499379538835337,1.051740918986566,0.4847051875333488,0.791381757752744,0.5466296276429377,1.4899577769722812,0.941672245863772,1.1481350755006683,0.5211088642676207,1.4746079115384685,1.2874360936524971,0.774624103913026,0.5750629242688412,0.6691665613513045,0.8162718061307276,1.0762003150381128
c,spe,24,0.9457016066562516,1.3382500972261293,1.0785825247378429,1.2264261663868874,0.6892500416403957,0.5811458666805472,0.7131988097204518,1.377743609204221,1.2190447301495912,1.2148244259370564,0.7266592867840012,1.6454439364063147,1.3075462259525144,0.8094962057737117,0.7463625621656154,0.8202676656066687,0.7077498969015272,1.093361577632082
c,spe,25,0.9803825675323212,1.2748403577676046,1.1136680905448275,0.8947352664210265,0.6290779569979807,0.7277487459157989,0.7083193173778023,1.3735856238169126,1.263976566300338,1.0700624319745564,0.350246250360287,1.4643550822723324,1.3708491856943523,0.7090696358688668,0.4750807572031129,0.6744925059021549,0.6737952929090524,1.0917236865152418
c,spe,26,0.9111999434570474,1.3567263277771806,1.1806072500777356,0.9927371320081414,0.6497507307151194,0.7515087523863264,0.4595110075346451,1.4165807973267197,1.0480892499059646,1.1287852945698111,0.5098814583003467,1.3663856199200568,1.2770777102657036,0.5925513214193913,0.8782974804987396,0.6869308650506066,0.7342696921602792,1.04615442270566
c,spe,27,0.8633073138782795,1.428617346456594,1.2934106118157476,1.174409255201767,0.6029685256813838,0.5984126962717347,0.5305784424530351,1.1359840293013763,0.9495959055233536,1.344760004540498,0.6850812656459309,1.4450062482063564,1.3900983371059985,0.7434641261326298,0.9897130480526244,0.7953620009968915,0.7914504838114611,0.9292023875721952
c,spe,28,0.7138954868216052,1.4710606699966384,1.1563588672829743,0.9564331132372692,0.5913613520181839,0.5478397199747631,0.726797775675456,1.45434012146988,1.1003177476115469,1.356066991685048,0.5283213250605643,1.383781432029168,1.4847550485273877,0.766230115046742,0.578100351774455,0.664370642045073,0.7166804176210619,0.8864764585358044
c,spe,29,0.9671578736005266,1.6416559704569291,1.092137184429491,1.1549554078660935,0.5909543835302539,0.607281981959733,0.4988442197443125,1.2797770688069534,1.1059671745376911,1.1249775661549417,0.5476301768737863,1.4648860412170803,1.3085478361137808,0.6215827444741163,0.6241478341502673,0.7589436324360095,0.8543339617219758,0.9270009071523828
c,spe,30,0.8844733493902851,1.5258530187470951,1.0650534136992678,1.1529945034350302,0.5897562645478518,0.7130543871955186,0.4817576965139478,1.185687935708483,0.9383607679548924,1.2128810724621837,0.5465567444679507,1.379478189651553,1.3963018866781591,0.5461871044513802,0.675216987342369,0.5623028898771881,0.7390586321793218,1.0294962987638794
c,spe,31,0.7884987823189673,1.4122587519869336,1.332623222732849,1.0409692972447218,0.7395878516489507,0.5430238348704408,0.6110640299597278,1.510333007840725,0.8539505617304798,1.1283830522489977,0.5782917070138565,1.449605313557695,1.3695572281375523,0.6519405920066941,0.6904839459543906,0.6678367863142258,0.9210204491255184,1.0501985159623592
c,spe,32,0.9083003850548828,1.4095266097976695,1.1832333194041555,1.0554026654150743,0.6954638546802662,0.6138960722541763,0.5870610978578408,1.573716225639479,1.188227482086378,1.1754702245792614,0.640705886512197,1.429102314859839,1.1286301872826363,0.6115304795865357,0.494745775104515,0.648253161449303,0.8060840808784929,1.1924001628597662
c,spe,33,0.9072328562237788,1.4288042535290295,1.314934499929754,0.877544953296248,0.6795800962532931,0.7330810397248994,0.4102249875902153,1.480551550095628,1.1349646524926502,1.1665437864059651,0.5838626809064309,1.6969791379424335,1.3506292663062711,0.7371611693083098,0.6358888772530762,0.5984200729069546,0.8872758246139623,0.9391480490413512
c,spe,34,0.8816967425693018,1.4029485617334043,1.2798919243860445,1.1320246947257315,0.7597726348682264,0.604992880450728,0.5310961186388623,1.2682997741967044,1.0566856857355975,1.2458026271005307,0.5962833559603377,1.3776933197442316,1.4194032328109878,0.8479028965587713,0.7231684575294707,0.8710840911092405,0.7268633230491804,0.9002909613010962
c,spe,35,0.6966680939569346,1.6003187375588346,1.2974305074468109,1.093100017105991,0.6840155030744185,0.543445615606365,0.8026588101298822,1.3790982639724578,1.112054491203698,1.2806492401859146,0.5686854174694738,1.4922982545899073,1.2533951952558906,0.7594859463918757,0.870027416854604,0.8179465144689316,0.9635609056234774,0.9736348639891196
c,spe,36,0.7755796368215044,1.4381356143999513,1.2375664330402745,1.2080776360441314,0.4867721774709546,0.8089495522822641,0.5422828223103006,1.323488038780193,0.999904574217192,1.0425869106094685,0.6029015526919939,1.4772416488808346,1.2034465508263164,0.5828312334719146,0.6482464972780878,0.8503066623823732,0.7782831078231772,0.8744421363204273
c,spe,37,0.849965812438768,1.4234419494351491,0.9623052775172478,1.0932289975452554,0.6329251874215687,0.7256151568175445,0.742979221662734,1.4788326487297108,1.0742261426877255,1.0974199869218784,0.7779204746207885,1.475831695563443,1.3338355699917164,0.7099266019672759,0.7016334432838861,0.6689684686610395,0.746876042271514,0.9700705375081988
c,spe,38,0.8712647918257627,1.3963718292965397,1.1607093635436885,1.1093015069662262,0.630520918700351,0.8063938191944715,0.2929866313288982,1.4753268309671812,1.2257235309929717,1.0007335545552305,0.4863157348877676,1.432765765562415,1.1916914713286395,0.6345574419191886,0.5707673826605177,0.8586315541957961,0.8978100822742838,1.1519119411316538
c,spe,39,0.946707325251686,1.3378091292881933,1.1795419151834277,1.1475959403198284,0.533805859553242,0.7272943633534414,0.5340510723523859,1.3286940650199752,1.1722110085635578,1.2524989089446494,0.4844878777138944,1.585842832498419,1.224336308040432,0.7739326713727025,0.741135093003939,0.6524498659220348,0.8368555451837495,0.8996450739937076
c,spe,40,0.9669428207680526,1.4322240927656174,1.179721639759501,1.2035594067807256,0.5855842713881606,0.5151483906998466,0.4024206948158091,1.4267771409094991,0.9730720764935804,1.383551995994482,0.3123915535074302,1.639555488990998,1.3535443875206836,0.7026677994912369,0.6273330585262057,0.7233181212886409,0.8004787727170529,1.13508661983389
c,spe,41,0.8859628837135665,1.465744482556104,1.1956327205900197,1.09296392182493,0.6867988173316424,0.48497768107054,0.4232650699576281,1.4405025551772066,1.118201555556003,1.1896742441607775,0.5224278876023417,1.5046680226981612,1.2784666727694856,0.6345086381380449,0.7014094927168688,0.5855672320919306,0.8450675185309849,0.8544980712084539
c,spe,42,0.9774556825799268,1.4979740546512206,1.2575969152427926,1.196927582591588,0.8225660848886942,0.7574315268380157,0.3739961890350349,1.2382184491013648,1.0386331539736409,1.210681682817129,0.5723503963427148,1.3973354708466477,1.3511193172481295,0.6368008174429439,0.6206731869079058,0.5427384001686115,0.7119189183484473,0.8895879710706046
c,spe,43,0.7769527935496292,1.5560784860707002,1.1370540529282107,1.3618966906807757,0.7053504305305255,0.67447813270569,0.4722478341500781,1.4362071337158342,1.043551229119431,1.2202735592605816,0.7765929481226819,1.4603038621895292,1.447369973428989,0.6420214681656874,0.6783261181574044,0.8604845734169848,0.741545537180761,1.2060012874319308
c,spe,44,0.94531531239291,1.3944676288204894,1.295234715716957,1.1959139291597096,0.7181996366641562,0.498972048347157,0.4853698945857126,1.3414242822197846,1.093671668833204,1.2701397875511131,0.5383545943891278,1.336375416290984,1.370462425901018,0.7733976852066584,0.7378040120002046,0.791482582408896,0.8876344584144281,1.0706744395550816
c,spe,45,0.8675235477014978,1.284618213058317,1.2749557637246636,1.1194272529133478,0.6831765241619738,0.5283196627541717,0.4499779581273732,1.4714914311082254,1.0971594963575433,1.2762226475333078,0.5234163319088485,1.472885466111569,1.4262710213980214,0.6607346378565387,0.691437044901199,0.6371769809829295,0.7607926202163061,0.993839219285374
c,spe,46,0.8967534960107337,1.4028394442435683,1.3575695543687571,1.0091977539750865,0.6373314760263006,0.6120214145087851,0.7027814006035727,1.3858316234260926,1.204299465690072,1.0595165404923483,0.5472895208827283,1.558872931724338,1.3406710397279642,0.8188871481848112,0.6300961221970633,0.8243392538719918,1.0341320553214628,0.988472575588272
c,spe,47,0.8299898667072854,1.5960527541216862,1.3899511563844762,1.0463724814817097,0.6139999587328508,0.627816059450152,0.4236385610647717,1.2743109511265152,1.0007009350680018,1.1312928212856326,0.5171160055571243,1.4933313254156464,1.4874926900818295,0.612503706604397,0.780257207054759,0.6620056254308829,0.7992958719942944,1.0922383808488982
c,spe,48,0.7622679166911326,1.4889552810283213,1.248639162632711,1.1479036105978515,0.6849355048332183,0.901524534327292,0.4943096137430678,1.3130764502747534,1.0388009591007323,1.15252486588002,0.4568457815651506,1.5888115052727494,1.4744930655994073,0.6552644813033285,0.5985894098966777,0.7305460654920742,0.7490199385314406,1.088049613407789
c,spe,49,0.8948324209324925,1.2991398949101929,1.3867444619444111,1.2782462515065889,0.5947397713939979,0.6172243643426042,0.58667015124069,1.3996218247736376,1.1669694390104917,1.4090930316726804,0.5028897715463975,1.390080127708149,1.194510717998969,0.6392461066840842,0.6785122699197209,0.8628602962052125,0.7524811130559206,1.0471352267961278
c,spe,50,0.8728978292400873,1.569553633754725,1.4846871843987672,1.0455716069050045,0.6070746961906143,0.7604106080431099,0.6262727611308306,1.5508468783485383,1.159507830275805,1.1721433687173397,0.5796499773650334,1.580780210220285,1.414490858920158,0.7630665137890059,0.788492436166016,0.8003340688980011,0.9424581420632904,1.0896274203912022
c,spe,51,0.857828310815677,1.4653856750532483,1.3526448384622407,1.016964917098313,0.6928859713297266,0.6166606391034666,0.5609580944616812,1.494021332035665,1.1202249185451991,1.2127162326116605,0.3845988801978105,1.5445352087647164,1.3969910589145291,0.9286645830088222,0.6510471437118005,0.7053195426198278,0.8291806113306133,1.1825017596085854
c,spe,52,0.8650105656086673,1.4786164589869502,1.2927835927830589,1.1173193965126724,0.6113752789873836,0.6754035196260334,0.6654467871541767,1.2635246158338291,1.1144119791578964,1.138060496302128,0.6400891571882867,1.317591161683617,1.276550456073263,0.7500602981847282,0.8383773701305347,0.676829483746135,0.7487222902902179,1.212872138576297
c,spe,53,0.7297387288057381,1.230833710747908,1.2759953868167382,1.0484530617617756,0.5538953587293651,0.726830165066138,0.5824636835453193,1.3097682827012622,0.9730845718761192,1.29531831062406,0.5856046120916686,1.4599922657840558,1.5171063404051883,0.6053306340456609,0.5292724501146268,0.6142137028653094,0.799683641323988,1.0490903765645072
c,spe,54,0.8504165130617295,1.485919846061346,1.1068399993923606,1.2430349446043625,0.6478035226031796,0.7677241034950154,0.5923561468059699,1.4118514676903136,1.158091739766429,1.252843433797777,0.5848567702825569,1.6028251051752374,1.3520947577705686,0.7832394864371274,0.672851397778378,0.827416231398381,0.7366030127536107,1.2048504749233195
c,spe,55,0.8705243237829281,1.3076367961981117,1.244804383302484,1.0305533184495486,0.740082995341309,0.5907321224059635,0.5134652688467215,1.177222072680382,1.055884379818301,0.9656846451331498,0.3621942119472301,1.545951317776424,1.411022656665505,0.7548848668567726,0.5851273528941793,0.6786333742392359,0.8038819890504809,0.9089199627129836
c,spe,56,1.0248799490240776,1.5384505354674831,1.209897524428439,1.1013470680964896,0.6768569212371918,0.4518210334937735,0.5333658739161398,1.2979777209751553,1.0009530107537172,1.17996254850745,0.7003531469807547,1.5339941382886952,1.275324741822142,0.7695973888138921,0.8217605108657009,0.7758678781447107,0.8102052799515551,0.9600627538616806
c,spe,57,0.9443624502087214,1.4900628449520912,1.3215132638141782,1.1621756643652337,0.76097391197437,0.6024709991801458,0.6898230187316321,1.385936106244175,1.308641099005735,1.1391537959870888,0.6941808746123274,1.489700930508259,1.267300840438977,0.663950527272844,0.6497902363876686,0.7258211044936255,0.8565257917630877,0.96738643123838
c,spe,58,0.8721046596212642,1.6649413422711026,1.404748258821476,1.1422908511644398,0.6598189882592566,0.6679976530080288,0.6194354094412411,1.2638968892550946,1.075377358000874,1.0412141704082865,0.5605068065563303,1.5346294461322685,1.2841239945704843,0.8697377870072794,0.5592484009068664,0.5369670218324518,0.8266874248155349,1.1294662618934534
c,spe,59,1.0429328879931494,1.4048258801230222,1.3398620251545346,1.094807637246966,0.6387559104483546,0.7443605140848699,0.6233159000095414,1.20853693007651,1.2487690467157984,1.3460817132107907,0.4580282241448495,1.509490205505735,1.3818456594286956,0.7384064872606668,0.6267944518225586,0.6162421730596287,0.8016868358603932,1.1420293335581744
c,spe,60,0.9289001343068056,1.4136528732013056,1.3091638128762395,0.813804222134029,0.7708952104796469,0.4820231424583927,0.5218395180278862,1.2542091563123208,0.971646864171118,1.3241552565338974,0.4738143741646133,1.5045602403350655,1.3277505829125034,0.7600431934005883,0.6895071563131262,0.5551052874345769,0.9038689249042516,0.9753807733161068
c,spe,61,0.7188819289813874,1.407902790313325,1.3820699208748362,1.183680658408386,0.6211534270016505,0.6210687499043598,0.5259201070464612,1.5738509441310191,1.139308556966364,1.2510767425151526,0.6236128396989866,1.4937887680646456,1.3065384262183517,0.6927041257697784,0.6746648412656943,0.6796822862024496,0.8770051973232357,1.0299510202129678
c,spe,62,0.9478041265689204,1.442642648399058,1.239857460843014,0.8988384157438258,0.7476514079126847,0.6906433679260019,0.6578846231541646,1.076550607955566,1.3099524822212816,1.194113614980528,0.6314027759695541,1.3659192594494411,1.3937200313066789,0.6069975543609105,0.6194480711375201,0.8748076452401125,0.785174002883203,1.0464997189502103
c,spe,63,0.961546891916238,1.5002824952071767,1.2470358323257626,1.1351545844436592,0.8963601989662641,0.6502326406328441,0.5781935168396962,1.4712415853756964,1.2116676050390072,1.3267756083520834,0.5844575164987209,1.355609360888946,1.4957857940305312,0.5977045713764073,0.7120885137310039,0.607976924851498,0.7978284083002385,1.057632672662586
c,spe,64,0.9066758403923898,1.4929063818334447,1.3933650687172696,1.1440119143484346,0.6316029769133716,0.7524032371650384,0.6770306610606636,1.2434153642612358,1.1608550187281943,1.2781898520271353,0.4908281439598032,1.607480533493156,1.317437082097169,0.7248967560254304,0.6645177847787137,0.6849624146115806,0.6946147342700175,0.8807513433728085
c,spe,65,1.0339906251698596,1.3660181715780837,1.1328547068657742,0.8833194728366651,0.5921224656734863,0.5236855409954528,0.7222851281818363,1.4671578547091986,1.0322999772254362,1.4333161583304763,0.6187610429949619,1.437426713811132,1.0825020693130645,0.9414333679373504,0.5428677205307411,0.5188646351577446,0.9064992861605018,1.2687316722661652
c,spe,66,1.0129674006984144,1.507105218415152,1.2914693759779337,1.1840000400750674,0.731911499421113,0.6841136627331402,0.5685037225633871,1.359916832984983,1.0257185528565411,1.180005070109368,0.3512888128762639,1.4600758894825192,1.23358353008533,0.6019801789566991,0.6998143823224484,0.8226047384878937,0.896073903559769,0.8677063712699202
c,spe,67,0.7755773051903287,1.5447914252087378,1.133745202457574,1.0761951691973342,0.7110238503448917,0.5591600748498391,0.5686211627827955,1.2327735962831146,1.0409782473480873,1.2400507712102993,0.3612851209426355,1.513957325958034,1.3304788609077536,0.767588106119991,0.7042163806135667,0.8198185528508183,0.8167646932243284,0.9818158775197128
c,spe,68,0.8867698691505909,1.505044109313555,1.2368799488439757,1.1027176533174248,0.585819471661761,0.5897044285811078,0.41782308498823,1.541133820093629,0.9767286882040802,1.1387820580164547,0.4487437677388827,1.5594022898564384,1.302947672971219,0.8371133179456496,0.6144759047827137,0.711303926075814,0.720707537633562,1.2392713444095769
c,spe,69,0.7557802769444112,1.4816963774326188,1.2953716299046147,1.1400383939421863,0.6374898745546657,0.64301245036286,0.5624647593661104,1.3514759456120862,1.1975029234226997,1.4291248779551806,0.4648353157950191,1.3329295542040864,1.3236144359652962,0.970310044443708,0.6014575104101275,0.8473161903978406,0.9720123243671818,0.9693976074614384
c,spe,70,0.93143842676589,1.61355396872277,1.1940811677126564,1.0783004481868004,0.5978505490475722,0.5545188472669159,0.4931558576615987,1.2437821190987095,1.1045233585691312,1.1310752546901812,0.5439630854748773,1.3143202875416315,1.3655306640218674,0.7956920068391686,0.482451402949955,0.720810166838191,0.9270091422068668,0.9037923297631174
c,spe,71,1.0417973575311328,1.4926162073465208,1.161492756235564,1.093081576431266,0.7118513316946088,0.6635950594774438,0.6119592114128364,1.2741087864669984,1.1180510941468165,1.0667011281055474,0.5094618881609324,1.3795190880155153,1.2588896465414452,0.8359484281993199,0.7909559792665275,0.7443183219441515,0.6950109664922798,0.9931155866627578
c,spe,72,0.9958498888452808,1.4648859977739066,1.4639268958095744,1.1379902681364735,0.6752235520914397,0.6250828739159525,0.5714377026464277,1.3509291621368806,1.1719258794120675,1.303742809475504,0.4419855482450074,1.3367865568062165,1.148822103490092,0.7631382433695305,0.5714883065897133,0.4681154505581855,0.8431001034126342,1.274056383375517
c,spe,73,0.8739330276933731,1.5345633838550805,1.2401768776661617,1.0887695188779225,0.7479262887412134,0.6269670659173375,0.5848228435753897,1.3983459263945364,1.0343059663789038,1.307276812749698,0.5030885186262616,1.3943353362127098,1.386093625157462,0.6224923124991724,0.6846430829440134,0.6824926101890134,0.9128317995426956,1.0722262549202333
c,spe,74,0.8720374229728481,1.5324909363299448,1.3710146967131362,1.1544395148322228,0.6570539024267745,0.5248108971011867,0.4515722458606622,1.3356536753394683,1.0401637915272803,1.189375447497501,0.5262494867855132,1.5228791275976672,1.3253927629945126,0.7609892750608963,0.6882724086881127,0.4858578532180466,0.7103087035776623,1.0103476760600765
c,spe,75,0.7535706445632517,1.5107071794095366,1.385069025045775,1.2205346693667682,0.6346743533494157,0.8050671340211979,0.5729503578884106,1.3324675486631312,1.0397747453891146,1.1778256091472326,0.4817668124416795,1.486951474399543,1.3485000389054085,0.7126437126936176,0.7255187841817357,0.8024691373320679,0.8991976565036701,0.8762666347872476
c,spe,76,0.619148005357167,1.5441462975338436,1.0953060719698628,1.0761819440077682,0.5390073378365006,0.4757964765782007,0.6122298849886783,1.4420916618051998,1.0434639716705367,0.9489683485815544,0.4659600494705541,1.509090252702249,1.184551483923009,0.7306751026561917,0.6802939822898011,0.7413336598135427,0.816200279800953,0.9274495375440824
c,spe,77,0.9941972690138116,1.434861349107219,1.2292634878604118,1.005331688289717,0.6116904153232855,0.5675142489335125,0.5407890061758571,1.5373469937891695,0.963924897450073,1.046716438008371,0.6677015270451633,1.4489774844468075,1.26553536693443,0.8163295794178838,0.6212634132334142,0.8660054812081275,0.8720348300934646,0.9759652908176676
c,spe,78,1.0902709401739128,1.3901428141095824,1.3062034790123356,1.1285877422376858,0.7861927693823163,0.8121456400088879,0.5612840270747761,1.2908343587403168,1.1471122260371205,1.140301040820835,0.7219232190484648,1.483563385270268,1.295910485669211,0.730807141264767,0.547112338254131,0.5862431060023686,0.9242836337539804,0.9590670037350983
c,spe,79,0.7698490205791685,1.5043795816626448,1.3505643572777046,1.1705538152635433,0.7556234090230182,0.5803150114792566,0.415902545494015,1.5163095109704838,1.0688470278589952,1.1829892761505407,0.6534039084807083,1.5255328531020602,1.3780314180085824,0.9288393451683844,0.6174731441690863,0.7761885226615576,0.8099435554492461,1.0516156595185635
c,spe,80,1.0273869614886155,1.5014978820388785,1.2858235497163684,1.2059092179280169,0.619523367488148,0.572073553602302,0.4536026927660961,1.169540486837335,1.3067357247372409,1.097751741223877,0.4984591319372252,1.4422285221731022,1.3631833105813318,0.7939128319322059,0.7678723160430752,0.62509676599654,0.7875300715808966,1.053014426681068
c,spe,81,0.8496710062290078,1.6114488640119156,1.2810914369752302,1.1721462628020185,0.7223067673091778,0.7733419060847352,0.5761857680385701,1.2364929509793503,1.1410838069184728,1.1429368884168625,0.4677228261208268,1.5285462540375034,1.4562709479437852,0.7144662683518823,0.712708268466997,0.8536260043169577,0.8283175609083946,1.2849247430502777
c,spe,82,0.9310910834105168,1.2746380304943343,1.3073281039218585,1.1367743226853144,0.7849939158507111,0.7233126554631985,0.5442380137698221,1.2437463221459986,1.0802126860146062,1.1230205323751157,0.4625321493153301,1.5287676926040552,1.4994330912355625,0.7518062636605742,0.5622366610035822,0.7278647766754479,0.9239053916241028,0.9637781412002996
c,spe,83,0.8611384021800708,1.452183125882836,1.153504110503181,1.1634865275814226,0.6439238255816584,0.6979477647269055,0.4693343943879894,1.322430315742594,1.1733531475259855,1.1707892625868688,0.693280879419143,1.429946233600534,1.3549111133756104,0.8055981938655852,0.5399883939137975,0.5073236286553562,0.6516766115025282,1.1510148419749562
c,spe,84,0.8193543042581178,1.7065342349767414,1.1755691819456662,1.1171136145167404,0.8102296356992241,0.856603809152115,0.7642339698318392,1.4870127688342494,1.203521264324355,1.267325272716164,0.5984206019124663,1.414791280529141,1.250622752458191,0.712001664937181,0.6648065049546078,0.6380817049207063,0.8738809877052093,1.1202869524892891
