blue,PLA,568,213,621,221,270,262,97,89,125,62,43,36,20,14,28,89,21,19
blue,PLA,550,209,620,213,264,257,94,86,124,60,43,37,20,14,28,90,21,19
blue,PLA,557,210,616,215,264,256,95,87,124,61,43,36,20,14,28,90,21,19
blue,PLA,561,209,619,213,262,254,96,88,124,61,43,36,20,14,28,90,21,19
blue,PLA,557,210,625,213,264,257,96,88,124,61,43,36,20,14,28,90,21,19
blue,PLA,546,209,631,211,265,257,96,87,124,61,43,37,20,14,28,90,21,19
blue,PLA,549,210,631,213,266,257,95,86,124,60,43,37,20,14,28,90,21,19
blue,PLA,556,210,621,215,265,256,96,87,125,61,43,37,20,14,28,90,21,19
blue,PLA,558,211,621,216,265,257,96,88,124,61,43,37,20,14,28,90,21,19
blue,PLA,562,212,624,216,265,257,96,89,124,62,43,36,20,14,28,90,21,19
blue,PLA,556,210,619,214,262,254,96,89,124,61,43,36,20,14,28,90,21,19
blue,PLA,563,212,624,216,266,257,96,88,124,61,43,36,20,14,28,90,21,19
blue,PLA,566,213,624,219,266,257,97,89,125,62,43,36,20,14,28,89,21,19
blue,PLA,564,213,619,222,268,257,98,91,126,63,43,36,20,14,28,89,21,19
blue,PLA,556,212,619,219,266,256,98,90,125,63,43,36,20,14,28,89,21,19
blue,PLA,554,214,634,219,271,262,97,89,125,62,43,37,20,14,28,89,21,19
blue,PLA,546,210,628,214,266,258,97,88,125,61,43,37,20,14,28,89,21,19
blue,PLA,544,209,625,214,266,258,97,88,125,61,43,37,20,14,28,89,21,19
blue,PLA,546,210,622,216,267,258,97,88,126,61,43,37,20,14,28,89,21,19
blue,PLA,547,210,618,217,267,258,98,89,126,62,43,37,20,14,28,88,21,19
blue,PLA,558,211,620,217,267,258,98,90,126,62,43,37,20,14,28,88,21,19
blue,PLA,559,211,620,218,267,257,99,90,127,62,43,36,20,14,28,88,21,19
blue,PLA,560,213,622,221,269,260,98,91,127,62,43,36,20,14,28,88,21,19
blue,PLA,565,215,627,223,272,262,98,90,127,63,43,36,20,14,28,88,21,19
blue,PLA,560,214,628,223,272,261,98,90,127,62,43,37,20,14,28,88,21,19
blue,PLA,560,214,629,223,273,262,98,90,127,62,43,37,20,14,28,88,21,19
blue,PLA,552,212,624,220,270,259,98,90,127,62,43,37,20,14,28,88,21,19
blue,PLA,551,210,617,220,268,256,99,91,127,63,43,37,20,14,28,88,21,19
blue,PLA,554,211,616,220,268,258,99,91,127,63,43,37,20,14,28,88,21,20
blue,PLA,556,211,615,220,269,258,99,91,127,63,43,37,20,14,28,88,21,19
blue,PLA,551,210,614,219,267,257,99,91,127,63,43,36,20,14,28,88,21,19
blue,PLA,554,211,614,222,270,259,100,92,128,64,43,36,20,14,28,88,21,19
blue,PLA,555,210,616,220,269,259,99,91,128,63,43,36,20,14,28,88,21,19
