white,PLA,1121,475,1431,591,929,1103,661,685,209,295,47,116,20,14,24,75,42,29
white,PLA,1121,476,1432,592,929,1102,660,685,209,295,47,116,20,14,24,75,42,29
white,PLA,1121,476,1432,592,928,1102,660,684,209,295,47,116,20,14,24,75,42,29
white,PLA,1121,477,1432,593,928,1102,659,684,209,294,47,116,20,14,24,75,42,29
white,PLA,1122,477,1432,593,928,1101,660,684,209,294,47,116,20,14,24,75,42,29
white,PLA,1122,477,1432,593,928,1101,659,684,209,295,47,116,20,14,24,75,42,29
white,PLA,1122,477,1432,593,928,1101,659,684,209,294,47,116,20,14,24,75,42,29
white,PLA,1122,477,1432,593,928,1101,659,684,209,294,47,116,20,14,24,75,42,29
white,PLA,1122,477,1432,593,927,1100,659,684,209,294,47,116,20,14,24,75,42,29
white,PLA,1121,477,1430,593,927,1101,659,684,209,294,47,116,20,14,24,75,42,29
white,PLA,1122,477,1432,593,927,1101,659,683,209,294,47,115,20,14,24,74,42,29
white,PLA,1123,477,1432,593,927,1099,659,684,208,294,47,115,20,14,24,74,42,29
white,PLA,1121,477,1430,593,927,1099,659,683,208,294,47,115,20,14,24,74,42,29
white,PLA,1123,478,1431,593,927,1101,659,683,208,294,47,115,20,14,24,74,42,29
white,PLA,1122,478,1432,593,927,1101,659,683,208,294,47,116,20,14,24,74,42,29
white,PLA,1123,477,1430,593,927,1100,659,683,208,294,47,115,20,14,24,74,42,29
white,PLA,1123,478,1432,593,927,1100,659,683,208,294,47,115,20,14,24,74,42,29
white,PLA,1122,478,1432,593,927,1100,659,683,208,294,47,116,20,14,24,74,42,29
white,PLA,1123,478,1432,594,927,1101,659,683,208,294,47,115,20,14,24,74,42,29
white,PLA,1123,478,1432,594,927,1099,659,683,209,294,47,116,20,14,24,74,42,29
white,PLA,1123,478,1432,594,927,1100,659,683,208,294,47,115,20,14,24,74,42,29
white,PLA,1123,478,1432,594,927,1099,659,683,208,294,47,116,20,14,24,74,42,29
white,PLA,1123,478,1432,594,927,1099,659,683,208,294,47,116,20,14,24,74,42,29
white,PLA,1123,478,1431,594,927,1100,659,683,208,294,47,115,20,14,24,74,42,29
white,PLA,1123,478,1432,594,927,1100,659,683,208,294,47,116,20,14,24,74,42,29
white,PLA,1123,478,1431,594,927,1099,658,683,209,294,47,115,20,14,24,74,42,29
white,PLA,1123,478,1431,594,927,1100,659,683,208,294,47,115,20,14,24,74,42,29
white,PLA,1123,478,1431,594,927,1100,659,683,208,294,47,116,20,14,24,74,42,29
white,PLA,1122,478,1431,594,927,1100,659,683,208,294,47,115,20,14,24,74,42,29
white,PLA,1123,478,1433,594,927,1100,659,683,209,294,47,116,20,14,24,74,42,29
white,PLA,1124,478,1431,594,926,1100,658,683,208,294,47,115,20,14,24,74,42,29
white,PLA,1124,478,1432,594,926,1100,658,683,208,294,47,116,20,14,24,74,43,29
white,PLA,1123,478,1431,594,926,1100,658,683,208,294,47,115,20,14,24,74,43,29
white,PLA,1123,478,1431,594,926,1100,658,683,208,294,47,115,20,14,24,74,43,29
white,PLA,1124,478,1431,594,926,1099,658,683,208,294,47,115,20,14,24,74,42,29
white,PLA,1124,478,1431,594,926,1100,658,683,208,294,47,115,20,14,24,74,42,29
white,PLA,1124,478,1431,594,926,1099,658,683,208,294,47,116,20,14,24,74,43,29
white,PLA,1124,478,1431,594,926,1100,658,683,208,294,47,115,20,14,24,74,43,29
white,PLA,1123,478,1432,594,926,1099,658,683,208,294,47,115,20,14,24,74,43,29
white,PLA,1123,479,1431,594,926,1099,658,683,208,294,47,115,20,14,24,74,43,29
white,PLA,1124,478,1430,594,926,1100,658,683,208,294,47,115,20,14,24,73,43,29
white,PLA,1123,478,1431,594,926,1100,658,679,208,294,47,115,20,14,24,74,43,29
white,PLA,1124,478,1430,594,926,1098,658,683,208,294,47,116,20,14,24,74,43,29
white,PLA,1124,478,1432,594,926,1099,658,683,208,294,47,115,20,14,24,74,43,29
white,PLA,1123,479,1430,594,926,1099,658,683,208,293,47,115,20,14,24,74,43,29
white,PLA,1124,479,1432,594,926,1099,658,683,208,294,47,115,20,14,24,73,43,29
white,PLA,1123,478,1430,594,926,1099,658,683,208,293,47,115,20,14,23,73,43,29
white,PLA,1124,478,1432,594,926,1100,658,683,208,294,47,115,20,14,24,74,43,29
white,PLA,1124,478,1430,594,926,1098,658,683,208,294,47,116,20,14,24,73,43,29
white,PLA,1125,479,1432,594,926,1099,658,683,208,294,47,115,20,14,24,73,43,29
white,PLA,1124,478,1431,594,926,1099,658,683,208,294,47,115,20,14,23,74,43,29
white,PLA,1124,479,1431,594,926,1099,658,682,208,293,47,115,20,14,24,74,43,29
white,PLA,1124,479,1432,594,926,1099,658,683,208,293,47,115,20,14,24,73,43,29
white,PLA,1124,479,1432,594,926,1099,658,683,208,294,47,115,20,14,24,74,43,29
white,PLA,1124,479,1431,594,926,1098,658,683,208,294,47,115,20,14,24,73,43,29
white,PLA,1124,478,1431,594,926,1098,658,682,208,293,47,115,20,14,24,73,43,29
white,PLA,1124,479,1432,594,926,1099,658,683,208,294,47,116,20,14,24,73,43,29
white,PLA,1124,478,1431,594,926,1100,658,683,208,293,47,115,20,14,24,73,43,29
white,PLA,1124,479,1432,594,926,1099,658,683,208,294,47,116,20,14,24,73,43,29
white,PLA,1124,479,1432,594,926,1099,658,683,208,293,47,115,20,14,24,73,43,29
white,PLA,1124,479,1432,595,926,1099,658,683,208,293,47,115,20,14,24,73,43,29
white,PLA,1124,479,1431,594,926,1098,658,683,208,293,47,115,20,14,24,73,43,29
