95,370,2148,302,1501,853,113,351,339,519,240,50,105,120,191,396,70,36
95,369,2161,302,1504,849,111,345,336,520,241,50,104,118,190,382,70,35
118,376,2175,312,1526,877,109,344,378,510,204,50,95,108,146,258,69,36
133,379,2186,316,1539,886,108,342,388,506,205,50,95,107,140,245,70,36
128,374,2189,313,1541,875,107,338,383,507,208,50,94,106,140,243,70,35
131,381,2189,318,1541,889,109,344,390,507,209,51,96,108,141,246,70,36
128,374,2191,313,1540,873,108,339,379,509,211,50,95,107,143,250,70,36
133,377,2192,316,1542,881,108,341,383,508,201,50,92,105,137,232,70,36
131,381,2193,319,1543,890,109,343,391,507,201,51,92,104,133,223,70,36
130,367,2190,308,1543,859,104,329,376,504,209,49,88,99,132,210,70,35
147,378,2198,318,1558,891,104,330,394,492,184,50,88,96,121,180,71,36
139,368,2194,308,1553,866,102,322,382,492,197,49,86,95,122,181,71,35
137,376,2196,316,1553,885,104,330,388,494,190,50,89,98,123,186,71,35
132,366,2197,309,1553,862,102,323,383,495,194,49,86,94,121,177,71,35
130,374,2193,315,1549,880,105,331,390,496,188,50,88,96,122,184,71,35
129,377,2191,317,1547,886,106,334,390,497,190,50,89,98,123,188,71,36
122,367,2193,309,1547,861,103,326,378,497,197,49,87,95,122,184,71,35
133,378,2192,319,1547,890,106,334,392,498,192,50,89,97,124,184,71,36
129,377,2195,318,1551,886,106,333,390,495,188,50,89,97,122,186,71,35
127,378,2193,319,1549,890,107,335,393,496,190,50,90,98,123,187,71,36
126,376,2192,317,1548,885,106,333,388,495,192,50,90,98,124,189,71,35
122,365,2193,308,1548,859,103,322,378,494,203,49,88,96,123,184,72,35
125,377,2191,318,1546,885,107,333,386,496,190,50,90,98,123,190,72,35
130,372,2192,313,1545,871,105,328,383,496,201,50,90,99,123,196,72,36
119,365,2189,307,1543,854,105,328,371,497,201,50,91,101,124,212,72,36
107,373,2188,314,1531,870,109,340,368,509,215,50,95,107,142,242,72,35
109,399,2185,334,1526,926,118,366,390,514,229,54,103,115,146,266,72,38
102,364,2187,306,1527,846,107,335,362,513,224,49,92,104,142,231,72,35
108,376,2189,316,1530,875,110,345,379,512,209,51,94,108,139,240,72,36
108,375,2184,315,1528,872,110,345,376,514,216,51,96,109,145,253,71,36
111,376,2185,317,1528,875,111,347,369,514,227,51,98,112,151,276,71,36
111,364,2182,305,1525,844,108,337,356,514,238,50,99,112,152,286,72,36
106,370,2182,310,1521,856,110,342,358,515,243,50,102,116,157,298,72,36
100,365,2184,308,1529,850,107,333,366,509,216,49,92,102,135,214,72,35
109,377,2185,318,1534,881,108,339,386,505,192,50,91,99,127,194,72,36
124,366,2192,311,1549,860,101,318,379,491,193,49,85,89,117,161,72,35
125,375,2192,320,1556,886,102,321,392,479,179,50,87,90,113,155,72,35
137,366,2190,310,1556,862,98,308,375,473,180,48,83,84,109,146,72,35
137,375,2190,320,1562,889,99,313,386,467,167,49,83,84,107,144,72,35
135,365,2189,311,1562,866,96,303,378,466,175,48,81,81,107,140,72,34
144,400,2190,340,1560,947,105,332,411,467,175,52,89,89,108,152,72,37
119,366,2191,313,1558,868,99,312,381,473,180,48,84,86,109,148,72,34
113,375,2183,316,1533,874,108,339,378,504,200,50,92,102,129,205,72,36
91,364,2180,304,1519,835,110,340,334,515,235,49,102,115,154,352,72,35
95,378,2177,315,1505,865,115,354,337,521,243,51,107,122,184,389,73,36
102,377,2167,311,1491,857,117,356,312,524,279,51,117,134,233,526,73,36
106,379,2169,314,1493,860,117,357,311,524,293,52,121,136,247,547,74,36
112,376,2161,307,1477,843,118,357,313,527,392,51,147,160,391,975,75,36
103,371,2162,305,1476,837,116,353,298,526,381,51,134,153,383,879,74,35
