black,PET,375,112,339,60,172,252,59,54,94,40,45,25,18,14,26,92,13,16
black,PET,470,117,336,63,171,252,60,55,95,41,45,25,18,14,26,92,13,16
black,PET,453,112,323,63,166,240,60,54,95,40,45,25,18,14,26,91,13,16
black,PET,392,103,310,59,155,229,60,54,95,40,45,25,18,14,26,91,13,16
black,PET,411,100,303,54,145,220,59,54,95,40,45,25,18,14,26,91,13,16
black,PET,390,106,329,57,163,241,59,54,95,40,45,25,18,14,26,91,13,16
black,PET,419,110,327,58,163,244,58,53,94,40,45,25,18,14,26,91,13,16
black,PET,422,116,341,61,172,258,58,53,94,40,45,25,18,14,26,91,13,16
black,PET,392,110,334,60,171,252,59,53,94,40,45,25,18,14,26,92,13,16
black,PET,382,107,329,60,164,246,59,54,94,40,45,25,18,14,26,91,13,16
black,PET,392,116,355,65,180,264,60,54,95,40,45,25,18,14,26,91,13,16
black,PET,444,118,343,62,173,252,60,54,95,40,45,25,18,14,26,91,13,16
black,PET,444,109,319,63,156,248,59,54,95,40,45,25,18,14,26,91,13,16
black,PET,386,106,319,61,162,236,59,54,95,40,45,25,18,14,26,91,13,16
black,PET,396,99,304,56,149,223,59,54,94,40,45,25,17,14,26,91,13,16
black,PET,426,100,292,53,143,217,59,54,94,40,45,25,18,14,26,91,13,16
black,PET,394,99,303,52,144,223,59,53,94,40,45,25,18,14,26,91,13,16
black,PET,380,90,275,51,135,210,59,53,94,40,45,25,18,14,26,92,12,16
black,PET,358,108,319,57,167,251,58,53,94,40,45,25,18,14,26,92,13,16
black,PET,367,106,344,57,170,252,58,53,94,40,45,25,18,14,26,91,13,16
black,PET,368,105,341,52,165,251,57,52,93,39,45,24,17,14,26,92,13,16
black,PET,379,109,348,55,161,247,57,52,93,39,45,25,18,14,26,92,12,16
black,PET,378,110,357,62,178,264,58,53,93,40,45,25,18,14,26,92,13,16
black,PET,388,98,301,52,141,216,58,53,94,39,45,25,17,14,26,92,13,16
black,PET,393,92,280,48,134,208,58,53,93,39,45,25,18,14,26,91,13,16
black,PET,379,97,291,53,145,228,58,53,94,39,45,25,17,14,26,92,13,16
black,PET,374,107,349,58,170,257,59,54,94,40,45,25,18,14,26,91,13,16
black,PET,380,99,305,55,149,228,59,53,94,40,45,25,18,14,26,91,13,16
black,PET,409,97,288,52,141,213,59,53,95,40,45,25,18,14,26,91,13,16
black,PET,402,107,318,54,156,234,58,53,95,40,45,25,18,14,26,91,13,16
black,PET,407,105,313,58,161,232,59,53,95,40,45,25,18,14,26,91,13,16
black,PET,424,110,326,59,159,236,59,54,95,41,45,25,18,14,26,91,13,16
black,PET,411,99,305,53,150,220,60,55,95,40,45,25,18,14,26,91,13,16
black,PET,397,102,309,58,153,228,60,55,95,40,45,25,18,14,26,91,13,16
black,PET,387,99,306,55,148,222,60,54,95,40,45,25,18,14,26,91,13,16
black,PET,396,103,308,58,153,228,60,54,95,40,45,25,18,14,26,91,13,16
