206.87,835.01,2261.26,311.72,1209.98,575.11,45.89,145.84,385.99,196.74,116.59,21.33,60.92,56.98,96.03,183.3,44.05,32.71
206.87,841.81,2279.05,325.77,1213.88,599.25,47.04,151.36,402.87,197.22,110.4,21.8,61.74,56.98,96.03,173.18,44.69,32.71
215.08,847.64,2297.77,325.77,1221.69,595.7,47.04,149.7,402.87,196.26,110.4,21.8,61.74,56.98,95.13,166.44,44.69,31.77
235.6,851.52,2310.88,331.04,1230.28,598.54,43.6,142.52,411.32,189.58,109.37,21.33,60.92,56.15,91.5,152.94,44.69,31.77
233.14,853.46,2317.44,320.5,1231.84,582.21,42.45,136.45,398.05,186.23,117.63,20.87,59.3,54.5,90.6,150.69,44.69,30.84
187.99,849.58,2301.52,326.65,1218.57,597.83,46.47,148.6,406.49,195.31,110.4,21.8,61.74,56.98,93.31,161.94,45.33,32.71
182.24,847.64,2275.3,314.35,1200.61,584.34,50.48,158.54,378.75,208.2,112.47,22.26,69.05,59.46,101.47,191.18,46.61,32.71
200.3,849.58,2267.81,310.84,1194.37,580.08,53.35,164.62,360.66,217.75,122.78,22.72,74.73,62.76,111.43,227.16,47.89,33.64
197.02,851.52,2273.43,309.08,1196.71,576.53,53.35,164.62,319.65,220.14,114.53,22.26,62.55,58.63,112.34,228.29,47.89,31.77
195.38,851.52,2272.49,310.84,1198.27,582.21,53.92,165.72,313.61,219.66,116.59,22.26,63.36,59.46,118.68,246.28,47.89,31.77
183.89,851.52,2279.98,322.25,1206.86,597.12,53.35,163.52,329.3,212.02,110.4,22.72,64.99,61.11,116.87,248.53,47.25,32.71
186.35,853.46,2292.16,344.21,1215.45,634.04,54.5,169.04,355.83,207.25,115.56,23.65,67.42,63.58,112.34,248.53,46.61,34.58
218.36,859.29,2323.99,332.79,1237.3,604.93,45.32,144.18,379.96,190.05,105.24,21.8,59.3,56.15,93.31,173.18,45.33,32.71
224.11,861.23,2332.42,324.01,1241.99,586.47,44.17,140.31,377.54,188.14,111.43,21.33,57.68,55.33,91.5,166.44,45.33,32.71
201.12,857.35,2313.69,320.5,1227.94,583.63,46.47,145.84,367.89,197.69,112.47,21.33,58.49,54.5,96.94,177.68,45.97,31.77
198.66,858.32,2314.63,330.16,1227.16,600.67,48.19,151.91,379.96,198.65,109.37,22.26,61.74,57.8,98.75,188.93,45.97,32.71
197.02,857.35,2309.01,325.77,1225.59,593.57,47.61,150.26,371.51,200.08,109.37,21.8,61.74,56.98,99.66,188.93,45.97,31.77
193.74,856.37,2302.46,324.89,1221.69,594.28,48.19,151.91,373.93,200.08,116.59,22.26,66.61,60.28,105.09,209.17,46.61,32.71
203.59,859.29,2319.31,321.38,1230.28,584.34,46.47,146.39,360.66,197.22,111.43,21.8,59.3,56.98,96.94,192.3,45.97,32.71
195.38,850.55,2259.38,314.35,1196.71,587.89,54.5,165.72,273.81,217.27,118.66,23.19,73.11,63.58,157.64,403.72,48.52,32.71
