379.26,800.06,1936.35,259.91,1102.25,571.56,80.31,203.29,1768.3,248.79,329.15,24.11,125.1,65.24,433.05,1762.19,49.8,33.64
381.73,802.97,1949.46,259.91,1103.82,569.43,82.03,205.5,1308.74,249.27,325.02,24.58,102.35,61.93,433.05,1589.01,50.44,33.64
358.74,804.91,1956.95,257.28,1103.82,559.49,79.74,199.97,1429.36,250.7,359.07,24.11,112.91,67.71,459.32,1960.11,49.8,33.64
328.37,804.91,1963.5,255.52,1106.94,555.23,78.59,197.21,1430.57,251.65,379.7,23.65,119.41,69.37,478.35,1912.88,49.8,32.71
371.88,806.86,1964.44,262.55,1104.6,571.56,81.46,204.39,1600.64,252.13,336.37,24.58,117.79,65.24,452.07,1827.41,50.44,33.64
382.55,807.83,1964.44,260.79,1103.03,568.01,81.46,203.29,1679.05,251.65,329.15,24.11,116.98,64.41,449.35,1798.17,50.44,33.64
394.86,808.8,1966.31,257.28,1101.47,558.78,79.74,200.53,1666.98,251.18,335.34,24.11,102.35,57.8,444.83,1677.85,51.08,32.71
432.62,807.83,1956.95,255.52,1078.83,556.65,83.75,206.6,1332.86,253.09,255.89,25.04,73.92,48.72,434.86,1689.09,56.82,34.58
425.24,808.8,1961.63,257.28,1081.18,559.49,79.74,202.74,1593.4,251.18,447.8,24.11,131.6,84.23,564.41,2307.6,51.72,33.64
421.13,809.77,1963.5,254.64,1090.54,552.39,80.31,199.97,1283.41,252.13,308.51,24.11,93.42,59.46,461.13,1845.41,53.63,32.71
307.02,805.89,1963.5,283.62,1112.4,609.19,85.47,217.65,1557.22,255.47,390.02,25.97,131.6,76.8,481.97,2081.56,49.8,34.58
320.98,806.86,1960.69,263.42,1111.62,565.88,81.46,206.05,1324.42,254.04,367.32,24.58,113.73,69.37,476.53,1918.5,49.8,33.64
370.23,810.74,1967.25,266.94,1108.5,573.69,80.89,205.5,1691.11,253.09,368.35,24.58,128.35,71.84,489.22,1996.1,50.44,33.64
410.46,811.71,1964.44,266.94,1106.94,572.27,83.18,207.71,1840.68,254.52,360.1,25.04,136.47,71.84,487.41,1918.5,51.72,33.64
423.59,811.71,1964.44,266.94,1104.6,572.98,82.61,208.26,1594.61,254.52,340.5,25.04,119.41,70.19,481.06,1791.43,52.99,33.64
417.03,811.71,1964.44,259.91,1104.6,558.07,80.89,202.74,1722.47,252.61,342.56,24.58,115.35,65.24,474.72,1881.39,52.99,34.58
393.22,810.74,1963.5,261.67,1104.6,560.91,80.31,202.74,1524.65,252.13,338.43,24.11,113.73,61.93,471.1,1821.79,51.72,32.71
375.16,810.74,1967.25,265.18,1110.06,568.72,82.61,207.16,1733.32,254.52,329.15,24.58,121.85,66.06,469.29,1901.63,51.72,33.64
330.01,808.8,1968.18,269.57,1115.52,577.95,83.18,208.26,1563.25,254.52,366.29,25.04,127.54,72.67,477.44,1925.25,49.8,33.64
311.13,807.83,1968.18,266.94,1117.87,572.98,82.03,207.16,1436.6,253.56,371.45,24.58,125.1,72.67,462.94,1880.27,49.8,33.64
138.74,799.09,1993.46,280.11,1173.29,604.93,67.69,190.03,394.43,240.67,216.68,23.19,74.73,61.11,106,238.41,44.69,32.71
143.66,799.09,1994.4,278.35,1179.54,602.09,65.4,183.4,418.56,233.03,191.92,23.19,70.67,58.63,94.22,184.43,44.69,32.71
150.23,799.09,1998.15,286.25,1187.34,619.84,63.1,178.98,454.74,223.96,158.9,23.19,64.99,53.68,84.25,133.82,44.69,32.71
153.51,800.06,2000.02,281.86,1189.68,610.61,63.68,177.33,446.3,223,154.77,23.19,64.17,53.68,82.44,132.7,44.69,32.71
155.15,802,2005.64,276.59,1191.25,596.41,63.68,175.12,431.82,226.82,166.12,23.19,64.17,53.68,82.44,139.45,44.69,33.64
160.08,800.06,1999.08,281.86,1188.12,609.9,63.1,177.88,441.47,224.91,158.9,22.72,64.99,54.5,84.25,138.32,44.69,32.71
171.57,801.03,1996.27,278.35,1188.12,602.09,61.95,176.77,434.24,226.35,169.22,22.72,66.61,57.8,86.07,152.94,44.69,33.64
186.35,802,1999.08,302.94,1190.47,653.21,65.97,188.93,469.22,225.87,165.09,24.11,67.42,55.33,83.35,143.94,44.05,34.58
